t,cmdty,market_id,market_name,state_id,state_name,district_id,district_name,variety,p_min,p_max,p_modal
11/1/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,4251,4251,4251
10/30/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,4000,4000,4000
10/30/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3500,3500,3500
10/29/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3600,3600,3600
10/28/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,4300,4300,4300
10/28/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3500,3900,3600
10/27/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3000,3000,3000
10/26/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3900,3900,3900
10/25/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3500,3600,3550
10/25/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3801,3801,3801
10/25/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,1009 Kar,3400,3400,3400
10/23/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3401,3401,3401
10/21/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,2112,2112,2112
10/21/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3610,4000,3750
10/18/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,2425,2425,2425
10/18/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,1009 Kar,3300,3300,3300
10/16/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,1009 Kar,3400,3400,3400
10/16/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3950,3950,3950
10/14/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3800,3800,3800
10/13/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,2400,2400,2400
10/12/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3800,4000,3900
10/10/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3100,3100,3100
10/9/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3050,3611,3100
10/4/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3700,4300,4140
10/3/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3670,3670,3670
10/1/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,1009 Kar,3430,3430,3430
9/30/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,1300,1300,1300
9/29/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3701,3701,3701
9/27/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3500,3500,3500
9/23/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3955,3955,3955
9/22/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3451,3451,3451
9/21/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3850,3850,3850
9/18/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,2200,2200,2200
9/18/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,4000,4000,4000
9/16/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3850,3850,3850
9/14/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,1600,1600,1600
9/13/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,2500,2500,2500
9/12/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3800,3800,3800
9/11/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3750,3750,3750
9/9/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,1009 Kar,3400,3400,3400
9/4/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3000,3000,3000
9/3/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3850,3850,3850
9/2/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3500,3500,3500
9/1/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3311,3920,3651
8/29/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3000,3000,3000
8/28/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3500,3500,3500
8/27/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3000,3000,3000
8/25/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3000,3000,3000
8/24/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3700,3700,3700
8/21/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3700,3700,3700
8/21/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3990,4090,4000
8/20/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,1700,1700,1700
8/19/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,1700,1700,1700
8/19/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3501,3501,3501
8/16/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3601,3601,3601
8/14/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,4000,4000,4000
8/14/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3500,3500,3500
8/12/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3801,3801,3801
8/11/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3751,3751,3751
8/10/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3300,3300,3300
8/7/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3800,3800,3800
8/4/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,4431,4431,4431
8/2/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3500,4100,3950
8/2/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,2800,2800,2800
7/28/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3200,3200,3200
7/26/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,2700,2700,2700
7/25/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3615,3615,3615
7/23/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,4140,4140,4140
7/21/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3415,3415,3415
7/19/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,1009 Kar,2700,2700,2700
7/18/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3700,3700,3700
7/16/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,4000,4000,4000
7/12/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,4000,4000,4000
7/11/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3211,3211,3211
7/10/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,4200,4200,4200
7/9/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3000,3000,3000
7/7/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,2805,2805,2805
7/5/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,1009 Kar,3300,3300,3300
7/5/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3511,3511,3511
7/4/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3411,3411,3411
7/3/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3211,3211,3211
7/3/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,4100,4100,4100
7/2/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,1009 Kar,3000,3000,3000
7/1/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3551,3551,3551
6/30/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,4035,4035,4035
6/28/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3000,3000,3000
6/27/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3500,3500,3500
6/24/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3780,4050,3980
6/23/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3200,3200,3200
6/21/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3500,3500,3500
6/21/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,4110,4110,4110
6/19/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,1009 Kar,3300,3300,3300
6/19/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3990,3990,3990
6/17/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,1009 Kar,3100,3100,3100
6/16/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3301,3301,3301
6/14/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,4000,4000,4000
6/14/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,1009 Kar,3200,3200,3200
6/11/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3000,3000,3000
6/10/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3152,3152,3152
6/7/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,2700,2700,2700
6/6/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,2700,2700,2700
6/4/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3900,3900,3900
6/3/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3600,3600,3600
6/2/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,2100,3500,3401
5/31/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3640,3640,3640
5/30/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,4101,4101,4101
5/29/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3511,3511,3511
5/29/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,1009 Kar,3200,3200,3200
5/25/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3800,3800,3800
5/24/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3800,3800,3800
5/17/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3500,3500,3500
5/16/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3500,3500,3500
5/15/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3825,3825,3825
5/13/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3050,3050,3050
5/10/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3800,3800,3800
5/9/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3000,3850,3800
5/8/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3751,4215,3795
5/6/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3700,3700,3700
5/5/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3855,3855,3855
4/12/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3831,3831,3831
4/11/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3751,3751,3751
4/10/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3651,3651,3651
4/8/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,4000,4000,4000
4/8/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,4000,4000,4000
4/7/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3650,3650,3650
4/6/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3800,3800,3800
4/5/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3700,3700,3700
4/5/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3900,4100,4000
4/4/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,4002,4002,4002
4/3/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3700,3700,3700
4/1/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3875,3875,3875
3/31/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3875,3875,3875
3/30/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,Other,3720,3720,3720
3/30/2021,Rice,1351,Bhandara,27,Maharashtra,506,Bhandara,1009 Kar,3200,3300,3280
3/28/2021,Rice,1170,Tumsar,27,Maharashtra,506,Bhandara,Other,3950,3950,3950
