t,cmdty,market_id,market_name,state_id,state_name,district_id,district_name,variety,p_min,p_max,p_modal
10/13/2019,Sugarcane,2510,Chandrapur(Ganjwad),27,Maharashtra,509,Chandrapur,Other,18,30,25
