t,cmdty,market_id,market_name,state_id,state_name,district_id,district_name,variety,p_min,p_max,p_modal,commodity
31-12-2020,Chikoo (Sapota),3111,Amrawati(Frui & Veg. Market),27,Maharashtra,503,Amravati,Other,1500,2000,1750,chikoo2020
31-12-2020,Chikoo (Sapota),172,Pune,27,Maharashtra,521,Pune,Other,1500,3000,2300,chikoo2020
31-12-2020,Chikoo (Sapota),176,Solapur,27,Maharashtra,526,Solapur,Other,900,3500,2500,chikoo2020
31-12-2020,Chikoo (Sapota),2496,"Sangli(Phale, Bhajipura Market)",27,Maharashtra,531,Sangli,Other,1000,4000,2500,chikoo2020
31-12-2020,Chikoo (Sapota),168,Nasik,27,Maharashtra,516,Nashik,Other,1500,3500,2500,chikoo2020
31-12-2020,Chikoo (Sapota),581,Chattrapati Sambhajinagar,27,Maharashtra,515,Aurangabad,Other,2200,4000,3500,chikoo2020
31-12-2020,Chikoo (Sapota),1435,Shrirampur,27,Maharashtra,522,Ahmadnagar,Other,1500,2500,2000,chikoo2020
31-12-2020,Chikoo (Sapota),2473,Mumbai- Fruit Market,27,Maharashtra,519,Mumbai,Other,1500,2500,2000,chikoo2020
30-12-2020,Chikoo (Sapota),2473,Mumbai- Fruit Market,27,Maharashtra,519,Mumbai,Other,1500,2500,2000,chikoo2020
30-12-2020,Chikoo (Sapota),2510,Chandrapur(Ganjwad),27,Maharashtra,509,Chandrapur,Other,2000,3500,2500,chikoo2020
30-12-2020,Chikoo (Sapota),3111,Amrawati(Frui & Veg. Market),27,Maharashtra,503,Amravati,Other,1400,2000,1700,chikoo2020
30-12-2020,Chikoo (Sapota),168,Nasik,27,Maharashtra,516,Nashik,Other,1500,3500,2500,chikoo2020
30-12-2020,Chikoo (Sapota),176,Solapur,27,Maharashtra,526,Solapur,Other,1000,3000,1500,chikoo2020
30-12-2020,Chikoo (Sapota),163,Nagpur,27,Maharashtra,505,Nagpur,Other,2000,3500,3125,chikoo2020
30-12-2020,Chikoo (Sapota),1435,Shrirampur,27,Maharashtra,522,Ahmadnagar,Other,1500,2500,2000,chikoo2020
30-12-2020,Chikoo (Sapota),2496,"Sangli(Phale, Bhajipura Market)",27,Maharashtra,531,Sangli,Other,1000,4500,2750,chikoo2020
30-12-2020,Chikoo (Sapota),1806,Akluj,27,Maharashtra,526,Solapur,Other,1500,2200,2000,chikoo2020
30-12-2020,Chikoo (Sapota),172,Pune,27,Maharashtra,521,Pune,Other,1000,2200,1600,chikoo2020
29-12-2020,Chikoo (Sapota),2510,Chandrapur(Ganjwad),27,Maharashtra,509,Chandrapur,Other,2000,3800,2500,chikoo2020
29-12-2020,Chikoo (Sapota),176,Solapur,27,Maharashtra,526,Solapur,Other,1000,4000,1500,chikoo2020
29-12-2020,Chikoo (Sapota),2473,Mumbai- Fruit Market,27,Maharashtra,519,Mumbai,Other,1500,2500,2000,chikoo2020
29-12-2020,Chikoo (Sapota),163,Nagpur,27,Maharashtra,505,Nagpur,Other,2000,3500,3175,chikoo2020
29-12-2020,Chikoo (Sapota),172,Pune,27,Maharashtra,521,Pune,Other,1000,2200,1600,chikoo2020
29-12-2020,Chikoo (Sapota),2496,"Sangli(Phale, Bhajipura Market)",27,Maharashtra,531,Sangli,Other,1000,4000,2500,chikoo2020
28-12-2020,Chikoo (Sapota),1806,Akluj,27,Maharashtra,526,Solapur,Other,1500,2300,2000,chikoo2020
28-12-2020,Chikoo (Sapota),1435,Shrirampur,27,Maharashtra,522,Ahmadnagar,Other,1000,2000,1550,chikoo2020
27-12-2020,Chikoo (Sapota),1806,Akluj,27,Maharashtra,526,Solapur,Other,1500,2200,2000,chikoo2020
27-12-2020,Chikoo (Sapota),1435,Shrirampur,27,Maharashtra,522,Ahmadnagar,Other,1500,2500,2000,chikoo2020
27-12-2020,Chikoo (Sapota),172,Pune,27,Maharashtra,521,Pune,Other,1500,3500,2500,chikoo2020
26-12-2020,Chikoo (Sapota),3111,Amrawati(Frui & Veg. Market),27,Maharashtra,503,Amravati,Other,1500,2000,1750,chikoo2020
26-12-2020,Chikoo (Sapota),176,Solapur,27,Maharashtra,526,Solapur,Other,900,3000,1500,chikoo2020
26-12-2020,Chikoo (Sapota),1435,Shrirampur,27,Maharashtra,522,Ahmadnagar,Other,1500,2000,1750,chikoo2020
26-12-2020,Chikoo (Sapota),1806,Akluj,27,Maharashtra,526,Solapur,Other,1500,2000,1800,chikoo2020
26-12-2020,Chikoo (Sapota),4751,Pune(Manjri),27,Maharashtra,521,Pune,Other,3500,3500,3500,chikoo2020
26-12-2020,Chikoo (Sapota),163,Nagpur,27,Maharashtra,505,Nagpur,Other,2000,3000,2650,chikoo2020
26-12-2020,Chikoo (Sapota),168,Nasik,27,Maharashtra,516,Nashik,Other,1500,3500,2500,chikoo2020
26-12-2020,Chikoo (Sapota),1803,Rahuri,27,Maharashtra,522,Ahmadnagar,Other,1000,4500,3105,chikoo2020
26-12-2020,Chikoo (Sapota),2496,"Sangli(Phale, Bhajipura Market)",27,Maharashtra,531,Sangli,Other,1000,4000,2500,chikoo2020
25-12-2020,Chikoo (Sapota),1435,Shrirampur,27,Maharashtra,522,Ahmadnagar,Other,1000,2000,1550,chikoo2020
25-12-2020,Chikoo (Sapota),172,Pune,27,Maharashtra,521,Pune,Other,1000,2500,1800,chikoo2020
25-12-2020,Chikoo (Sapota),1803,Rahuri,27,Maharashtra,522,Ahmadnagar,Other,1200,4500,3125,chikoo2020
25-12-2020,Chikoo (Sapota),176,Solapur,27,Maharashtra,526,Solapur,Other,1800,5000,2500,chikoo2020
25-12-2020,Chikoo (Sapota),579,Pandharpur,27,Maharashtra,526,Solapur,Other,1800,5000,3900,chikoo2020
25-12-2020,Chikoo (Sapota),168,Nasik,27,Maharashtra,516,Nashik,Other,600,1200,900,chikoo2020
24-12-2020,Chikoo (Sapota),581,Chattrapati Sambhajinagar,27,Maharashtra,515,Aurangabad,Other,2500,4500,3500,chikoo2020
24-12-2020,Chikoo (Sapota),2496,"Sangli(Phale, Bhajipura Market)",27,Maharashtra,531,Sangli,Other,1000,4000,2500,chikoo2020
24-12-2020,Chikoo (Sapota),176,Solapur,27,Maharashtra,526,Solapur,Other,1000,3000,1500,chikoo2020
24-12-2020,Chikoo (Sapota),3111,Amrawati(Frui & Veg. Market),27,Maharashtra,503,Amravati,Other,1500,2000,1750,chikoo2020
24-12-2020,Chikoo (Sapota),172,Pune,27,Maharashtra,521,Pune,Other,1000,2500,1800,chikoo2020
24-12-2020,Chikoo (Sapota),1806,Akluj,27,Maharashtra,526,Solapur,Other,1500,1800,1600,chikoo2020
24-12-2020,Chikoo (Sapota),1435,Shrirampur,27,Maharashtra,522,Ahmadnagar,Other,3500,4500,4000,chikoo2020
24-12-2020,Chikoo (Sapota),1803,Rahuri,27,Maharashtra,522,Ahmadnagar,Other,1500,4700,3655,chikoo2020
24-12-2020,Chikoo (Sapota),2473,Mumbai- Fruit Market,27,Maharashtra,519,Mumbai,Other,2000,3000,2500,chikoo2020
23-12-2020,Chikoo (Sapota),172,Pune,27,Maharashtra,521,Pune,Other,1000,2200,1600,chikoo2020
23-12-2020,Chikoo (Sapota),1435,Shrirampur,27,Maharashtra,522,Ahmadnagar,Other,1500,3000,2250,chikoo2020
23-12-2020,Chikoo (Sapota),2496,"Sangli(Phale, Bhajipura Market)",27,Maharashtra,531,Sangli,Other,1000,5000,3000,chikoo2020
23-12-2020,Chikoo (Sapota),3111,Amrawati(Frui & Veg. Market),27,Maharashtra,503,Amravati,Other,1500,2000,1750,chikoo2020
23-12-2020,Chikoo (Sapota),2473,Mumbai- Fruit Market,27,Maharashtra,519,Mumbai,Other,2000,3000,2500,chikoo2020
23-12-2020,Chikoo (Sapota),168,Nasik,27,Maharashtra,516,Nashik,Other,1800,4500,3500,chikoo2020
23-12-2020,Chikoo (Sapota),2510,Chandrapur(Ganjwad),27,Maharashtra,509,Chandrapur,Other,2500,3500,3000,chikoo2020
23-12-2020,Chikoo (Sapota),1803,Rahuri,27,Maharashtra,522,Ahmadnagar,Other,1500,3500,2705,chikoo2020
23-12-2020,Chikoo (Sapota),1806,Akluj,27,Maharashtra,526,Solapur,Other,1200,2000,1500,chikoo2020
22-12-2020,Chikoo (Sapota),2496,"Sangli(Phale, Bhajipura Market)",27,Maharashtra,531,Sangli,Other,1000,4000,2500,chikoo2020
22-12-2020,Chikoo (Sapota),2510,Chandrapur(Ganjwad),27,Maharashtra,509,Chandrapur,Other,1000,3000,2000,chikoo2020
22-12-2020,Chikoo (Sapota),176,Solapur,27,Maharashtra,526,Solapur,Other,1200,2500,1400,chikoo2020
22-12-2020,Chikoo (Sapota),2473,Mumbai- Fruit Market,27,Maharashtra,519,Mumbai,Other,2000,3000,2500,chikoo2020
22-12-2020,Chikoo (Sapota),172,Pune,27,Maharashtra,521,Pune,Other,1000,2500,2300,chikoo2020
22-12-2020,Chikoo (Sapota),579,Pandharpur,27,Maharashtra,526,Solapur,Other,4600,5500,4600,chikoo2020
22-12-2020,Chikoo (Sapota),1803,Rahuri,27,Maharashtra,522,Ahmadnagar,Other,1100,4500,3105,chikoo2020
21-12-2020,Chikoo (Sapota),2510,Chandrapur(Ganjwad),27,Maharashtra,509,Chandrapur,Other,1000,2500,2000,chikoo2020
21-12-2020,Chikoo (Sapota),172,Pune,27,Maharashtra,521,Pune,Other,1000,3500,2200,chikoo2020
21-12-2020,Chikoo (Sapota),2473,Mumbai- Fruit Market,27,Maharashtra,519,Mumbai,Other,2000,3000,2500,chikoo2020
21-12-2020,Chikoo (Sapota),1435,Shrirampur,27,Maharashtra,522,Ahmadnagar,Other,1500,2500,2000,chikoo2020
21-12-2020,Chikoo (Sapota),3111,Amrawati(Frui & Veg. Market),27,Maharashtra,503,Amravati,Other,1500,2000,1750,chikoo2020
21-12-2020,Chikoo (Sapota),1806,Akluj,27,Maharashtra,526,Solapur,Other,1500,2200,1800,chikoo2020
21-12-2020,Chikoo (Sapota),2496,"Sangli(Phale, Bhajipura Market)",27,Maharashtra,531,Sangli,Other,1500,4000,2750,chikoo2020
21-12-2020,Chikoo (Sapota),168,Nasik,27,Maharashtra,516,Nashik,Other,2000,4500,3500,chikoo2020
21-12-2020,Chikoo (Sapota),163,Nagpur,27,Maharashtra,505,Nagpur,Other,2000,3000,2750,chikoo2020
21-12-2020,Chikoo (Sapota),579,Pandharpur,27,Maharashtra,526,Solapur,Other,1000,3600,2200,chikoo2020
21-12-2020,Chikoo (Sapota),176,Solapur,27,Maharashtra,526,Solapur,Other,700,2500,1200,chikoo2020
20-12-2020,Chikoo (Sapota),1806,Akluj,27,Maharashtra,526,Solapur,Other,1000,2000,1500,chikoo2020
20-12-2020,Chikoo (Sapota),1435,Shrirampur,27,Maharashtra,522,Ahmadnagar,Other,1500,2500,2000,chikoo2020
20-12-2020,Chikoo (Sapota),172,Pune,27,Maharashtra,521,Pune,Other,1000,2500,1800,chikoo2020
20-12-2020,Chikoo (Sapota),2510,Chandrapur(Ganjwad),27,Maharashtra,509,Chandrapur,Other,1000,3000,2000,chikoo2020
19-12-2020,Chikoo (Sapota),2510,Chandrapur(Ganjwad),27,Maharashtra,509,Chandrapur,Other,2000,3000,2500,chikoo2020
19-12-2020,Chikoo (Sapota),168,Nasik,27,Maharashtra,516,Nashik,Other,1500,3500,2500,chikoo2020
19-12-2020,Chikoo (Sapota),1806,Akluj,27,Maharashtra,526,Solapur,Other,1000,2000,1500,chikoo2020
19-12-2020,Chikoo (Sapota),176,Solapur,27,Maharashtra,526,Solapur,Other,1000,3000,1500,chikoo2020
19-12-2020,Chikoo (Sapota),2473,Mumbai- Fruit Market,27,Maharashtra,519,Mumbai,Other,2000,3000,2500,chikoo2020
19-12-2020,Chikoo (Sapota),1435,Shrirampur,27,Maharashtra,522,Ahmadnagar,Other,1000,2500,1700,chikoo2020
19-12-2020,Chikoo (Sapota),2496,"Sangli(Phale, Bhajipura Market)",27,Maharashtra,531,Sangli,Other,1000,4000,2500,chikoo2020
19-12-2020,Chikoo (Sapota),3111,Amrawati(Frui & Veg. Market),27,Maharashtra,503,Amravati,Other,1500,2000,1750,chikoo2020
18-12-2020,Chikoo (Sapota),2496,"Sangli(Phale, Bhajipura Market)",27,Maharashtra,531,Sangli,Other,1000,4000,2500,chikoo2020
18-12-2020,Chikoo (Sapota),163,Nagpur,27,Maharashtra,505,Nagpur,Other,2000,3000,2650,chikoo2020
18-12-2020,Chikoo (Sapota),2473,Mumbai- Fruit Market,27,Maharashtra,519,Mumbai,Other,2000,3000,2500,chikoo2020
18-12-2020,Chikoo (Sapota),1435,Shrirampur,27,Maharashtra,522,Ahmadnagar,Other,1000,3000,2000,chikoo2020
18-12-2020,Chikoo (Sapota),172,Pune,27,Maharashtra,521,Pune,Other,1000,3500,2300,chikoo2020
18-12-2020,Chikoo (Sapota),2510,Chandrapur(Ganjwad),27,Maharashtra,509,Chandrapur,Other,3000,4000,3500,chikoo2020
18-12-2020,Chikoo (Sapota),1806,Akluj,27,Maharashtra,526,Solapur,Other,1000,2300,2000,chikoo2020
18-12-2020,Chikoo (Sapota),168,Nasik,27,Maharashtra,516,Nashik,Other,2000,4000,3000,chikoo2020
18-12-2020,Chikoo (Sapota),176,Solapur,27,Maharashtra,526,Solapur,Other,1500,3500,1600,chikoo2020
17-12-2020,Chikoo (Sapota),1435,Shrirampur,27,Maharashtra,522,Ahmadnagar,Other,1500,2500,2000,chikoo2020
17-12-2020,Chikoo (Sapota),2473,Mumbai- Fruit Market,27,Maharashtra,519,Mumbai,Other,2200,3200,2700,chikoo2020
17-12-2020,Chikoo (Sapota),2496,"Sangli(Phale, Bhajipura Market)",27,Maharashtra,531,Sangli,Other,1000,4000,2500,chikoo2020
17-12-2020,Chikoo (Sapota),168,Nasik,27,Maharashtra,516,Nashik,Other,1600,4000,3000,chikoo2020
17-12-2020,Chikoo (Sapota),3111,Amrawati(Frui & Veg. Market),27,Maharashtra,503,Amravati,Other,1500,2000,1750,chikoo2020
17-12-2020,Chikoo (Sapota),581,Chattrapati Sambhajinagar,27,Maharashtra,515,Aurangabad,Other,1600,4200,2900,chikoo2020
17-12-2020,Chikoo (Sapota),2510,Chandrapur(Ganjwad),27,Maharashtra,509,Chandrapur,Other,2000,3000,2500,chikoo2020
17-12-2020,Chikoo (Sapota),579,Pandharpur,27,Maharashtra,526,Solapur,Other,2500,3500,3500,chikoo2020
17-12-2020,Chikoo (Sapota),172,Pune,27,Maharashtra,521,Pune,Other,1000,3500,2300,chikoo2020
17-12-2020,Chikoo (Sapota),176,Solapur,27,Maharashtra,526,Solapur,Other,1900,2800,2200,chikoo2020
17-12-2020,Chikoo (Sapota),1806,Akluj,27,Maharashtra,526,Solapur,Other,1800,2600,2000,chikoo2020
16-12-2020,Chikoo (Sapota),168,Nasik,27,Maharashtra,516,Nashik,Other,1600,4000,3000,chikoo2020
16-12-2020,Chikoo (Sapota),1435,Shrirampur,27,Maharashtra,522,Ahmadnagar,Other,1000,3000,2000,chikoo2020
16-12-2020,Chikoo (Sapota),2473,Mumbai- Fruit Market,27,Maharashtra,519,Mumbai,Other,2200,3200,2700,chikoo2020
16-12-2020,Chikoo (Sapota),579,Pandharpur,27,Maharashtra,526,Solapur,Other,2500,4400,3000,chikoo2020
16-12-2020,Chikoo (Sapota),176,Solapur,27,Maharashtra,526,Solapur,Other,1000,4200,2000,chikoo2020
16-12-2020,Chikoo (Sapota),172,Pune,27,Maharashtra,521,Pune,Other,1000,3000,2000,chikoo2020
16-12-2020,Chikoo (Sapota),163,Nagpur,27,Maharashtra,505,Nagpur,Other,2000,3000,2750,chikoo2020
16-12-2020,Chikoo (Sapota),1806,Akluj,27,Maharashtra,526,Solapur,Other,1400,2500,2000,chikoo2020
16-12-2020,Chikoo (Sapota),2510,Chandrapur(Ganjwad),27,Maharashtra,509,Chandrapur,Other,2000,4000,3000,chikoo2020
16-12-2020,Chikoo (Sapota),2496,"Sangli(Phale, Bhajipura Market)",27,Maharashtra,531,Sangli,Other,1500,4000,2700,chikoo2020
16-12-2020,Chikoo (Sapota),3111,Amrawati(Frui & Veg. Market),27,Maharashtra,503,Amravati,Other,1600,2200,1900,chikoo2020
15-12-2020,Chikoo (Sapota),2496,"Sangli(Phale, Bhajipura Market)",27,Maharashtra,531,Sangli,Other,1500,5000,3250,chikoo2020
15-12-2020,Chikoo (Sapota),176,Solapur,27,Maharashtra,526,Solapur,Other,1000,2500,1400,chikoo2020
15-12-2020,Chikoo (Sapota),163,Nagpur,27,Maharashtra,505,Nagpur,Other,1000,5000,4000,chikoo2020
15-12-2020,Chikoo (Sapota),2473,Mumbai- Fruit Market,27,Maharashtra,519,Mumbai,Other,2500,3500,3000,chikoo2020
15-12-2020,Chikoo (Sapota),172,Pune,27,Maharashtra,521,Pune,Other,1000,3500,2300,chikoo2020
14-12-2020,Chikoo (Sapota),1435,Shrirampur,27,Maharashtra,522,Ahmadnagar,Other,1500,2500,2000,chikoo2020
14-12-2020,Chikoo (Sapota),2510,Chandrapur(Ganjwad),27,Maharashtra,509,Chandrapur,Other,2700,4500,3000,chikoo2020
14-12-2020,Chikoo (Sapota),163,Nagpur,27,Maharashtra,505,Nagpur,Other,2000,3000,2750,chikoo2020
14-12-2020,Chikoo (Sapota),168,Nasik,27,Maharashtra,516,Nashik,Other,1600,4000,3000,chikoo2020
14-12-2020,Chikoo (Sapota),1806,Akluj,27,Maharashtra,526,Solapur,Other,1500,2300,2000,chikoo2020
14-12-2020,Chikoo (Sapota),3111,Amrawati(Frui & Veg. Market),27,Maharashtra,503,Amravati,Other,1500,2000,1750,chikoo2020
14-12-2020,Chikoo (Sapota),2496,"Sangli(Phale, Bhajipura Market)",27,Maharashtra,531,Sangli,Other,1500,6000,3750,chikoo2020
14-12-2020,Chikoo (Sapota),172,Pune,27,Maharashtra,521,Pune,Other,1000,3500,2300,chikoo2020
13-12-2020,Chikoo (Sapota),1435,Shrirampur,27,Maharashtra,522,Ahmadnagar,Other,1000,3000,2000,chikoo2020
13-12-2020,Chikoo (Sapota),1806,Akluj,27,Maharashtra,526,Solapur,Other,1000,2000,1300,chikoo2020
13-12-2020,Chikoo (Sapota),172,Pune,27,Maharashtra,521,Pune,Other,1000,3000,2000,chikoo2020
13-12-2020,Chikoo (Sapota),581,Chattrapati Sambhajinagar,27,Maharashtra,515,Aurangabad,Other,2000,4500,3250,chikoo2020
12-12-2020,Chikoo (Sapota),579,Pandharpur,27,Maharashtra,526,Solapur,Other,1200,4000,2700,chikoo2020
12-12-2020,Chikoo (Sapota),2510,Chandrapur(Ganjwad),27,Maharashtra,509,Chandrapur,Other,3000,3000,3000,chikoo2020
12-12-2020,Chikoo (Sapota),1435,Shrirampur,27,Maharashtra,522,Ahmadnagar,Other,1000,3500,2250,chikoo2020
12-12-2020,Chikoo (Sapota),2496,"Sangli(Phale, Bhajipura Market)",27,Maharashtra,531,Sangli,Other,1000,4500,2700,chikoo2020
12-12-2020,Chikoo (Sapota),2473,Mumbai- Fruit Market,27,Maharashtra,519,Mumbai,Other,2500,3800,3150,chikoo2020
12-12-2020,Chikoo (Sapota),176,Solapur,27,Maharashtra,526,Solapur,Other,150,4500,2200,chikoo2020
12-12-2020,Chikoo (Sapota),3111,Amrawati(Frui & Veg. Market),27,Maharashtra,503,Amravati,Other,1400,2000,1700,chikoo2020
12-12-2020,Chikoo (Sapota),1803,Rahuri,27,Maharashtra,522,Ahmadnagar,Other,1500,4200,3125,chikoo2020
11-12-2020,Chikoo (Sapota),172,Pune,27,Maharashtra,521,Pune,Other,1000,3000,2000,chikoo2020
11-12-2020,Chikoo (Sapota),2473,Mumbai- Fruit Market,27,Maharashtra,519,Mumbai,Other,2500,4000,3250,chikoo2020
11-12-2020,Chikoo (Sapota),1806,Akluj,27,Maharashtra,526,Solapur,Other,1500,2300,2000,chikoo2020
11-12-2020,Chikoo (Sapota),2496,"Sangli(Phale, Bhajipura Market)",27,Maharashtra,531,Sangli,Other,1000,4500,2700,chikoo2020
11-12-2020,Chikoo (Sapota),2510,Chandrapur(Ganjwad),27,Maharashtra,509,Chandrapur,Other,2000,5000,3000,chikoo2020
11-12-2020,Chikoo (Sapota),163,Nagpur,27,Maharashtra,505,Nagpur,Other,1500,3000,2650,chikoo2020
11-12-2020,Chikoo (Sapota),1435,Shrirampur,27,Maharashtra,522,Ahmadnagar,Other,2000,3000,2550,chikoo2020
10-12-2020,Chikoo (Sapota),581,Chattrapati Sambhajinagar,27,Maharashtra,515,Aurangabad,Other,2700,4500,3500,chikoo2020
10-12-2020,Chikoo (Sapota),1806,Akluj,27,Maharashtra,526,Solapur,Other,1500,2600,2000,chikoo2020
10-12-2020,Chikoo (Sapota),172,Pune,27,Maharashtra,521,Pune,Other,1000,3500,2300,chikoo2020
10-12-2020,Chikoo (Sapota),176,Solapur,27,Maharashtra,526,Solapur,Other,1000,3000,2000,chikoo2020
10-12-2020,Chikoo (Sapota),2496,"Sangli(Phale, Bhajipura Market)",27,Maharashtra,531,Sangli,Other,1000,5000,3000,chikoo2020
10-12-2020,Chikoo (Sapota),168,Nasik,27,Maharashtra,516,Nashik,Other,2000,4000,3000,chikoo2020
10-12-2020,Chikoo (Sapota),3111,Amrawati(Frui & Veg. Market),27,Maharashtra,503,Amravati,Other,1400,2000,1700,chikoo2020
10-12-2020,Chikoo (Sapota),1435,Shrirampur,27,Maharashtra,522,Ahmadnagar,Other,1500,3000,2250,chikoo2020
10-12-2020,Chikoo (Sapota),2473,Mumbai- Fruit Market,27,Maharashtra,519,Mumbai,Other,2500,4000,3250,chikoo2020
09-12-2020,Chikoo (Sapota),2473,Mumbai- Fruit Market,27,Maharashtra,519,Mumbai,Other,2500,4000,3250,chikoo2020
09-12-2020,Chikoo (Sapota),1803,Rahuri,27,Maharashtra,522,Ahmadnagar,Other,800,2000,1665,chikoo2020
09-12-2020,Chikoo (Sapota),1435,Shrirampur,27,Maharashtra,522,Ahmadnagar,Other,1500,3000,2250,chikoo2020
09-12-2020,Chikoo (Sapota),2496,"Sangli(Phale, Bhajipura Market)",27,Maharashtra,531,Sangli,Other,1000,4000,2500,chikoo2020
09-12-2020,Chikoo (Sapota),176,Solapur,27,Maharashtra,526,Solapur,Other,300,3500,1800,chikoo2020
09-12-2020,Chikoo (Sapota),2510,Chandrapur(Ganjwad),27,Maharashtra,509,Chandrapur,Other,3000,5000,4000,chikoo2020
09-12-2020,Chikoo (Sapota),1806,Akluj,27,Maharashtra,526,Solapur,Other,1500,2500,2000,chikoo2020
09-12-2020,Chikoo (Sapota),168,Nasik,27,Maharashtra,516,Nashik,Other,2000,5000,3500,chikoo2020
09-12-2020,Chikoo (Sapota),172,Pune,27,Maharashtra,521,Pune,Other,1000,3500,2300,chikoo2020
09-12-2020,Chikoo (Sapota),3111,Amrawati(Frui & Veg. Market),27,Maharashtra,503,Amravati,Other,1500,2000,1750,chikoo2020
08-12-2020,Chikoo (Sapota),172,Pune,27,Maharashtra,521,Pune,Other,2000,3500,2800,chikoo2020
08-12-2020,Chikoo (Sapota),163,Nagpur,27,Maharashtra,505,Nagpur,Other,1500,3000,2650,chikoo2020
07-12-2020,Chikoo (Sapota),172,Pune,27,Maharashtra,521,Pune,Other,1000,2500,1800,chikoo2020
07-12-2020,Chikoo (Sapota),168,Nasik,27,Maharashtra,516,Nashik,Other,2000,5000,3500,chikoo2020
07-12-2020,Chikoo (Sapota),1806,Akluj,27,Maharashtra,526,Solapur,Other,1500,2200,2000,chikoo2020
07-12-2020,Chikoo (Sapota),1803,Rahuri,27,Maharashtra,522,Ahmadnagar,Other,1500,3500,2995,chikoo2020
07-12-2020,Chikoo (Sapota),2496,"Sangli(Phale, Bhajipura Market)",27,Maharashtra,531,Sangli,Other,500,4000,2500,chikoo2020
07-12-2020,Chikoo (Sapota),3111,Amrawati(Frui & Veg. Market),27,Maharashtra,503,Amravati,Other,1500,2000,1750,chikoo2020
07-12-2020,Chikoo (Sapota),176,Solapur,27,Maharashtra,526,Solapur,Other,1000,3500,1800,chikoo2020
07-12-2020,Chikoo (Sapota),2473,Mumbai- Fruit Market,27,Maharashtra,519,Mumbai,Other,2500,4000,3250,chikoo2020
06-12-2020,Chikoo (Sapota),172,Pune,27,Maharashtra,521,Pune,Other,1000,3500,2300,chikoo2020
06-12-2020,Chikoo (Sapota),1806,Akluj,27,Maharashtra,526,Solapur,Other,1500,2200,2000,chikoo2020
06-12-2020,Chikoo (Sapota),2510,Chandrapur(Ganjwad),27,Maharashtra,509,Chandrapur,Other,2000,6000,3000,chikoo2020
06-12-2020,Chikoo (Sapota),1803,Rahuri,27,Maharashtra,522,Ahmadnagar,Other,400,3500,2255,chikoo2020
06-12-2020,Chikoo (Sapota),581,Chattrapati Sambhajinagar,27,Maharashtra,515,Aurangabad,Other,2200,3500,2850,chikoo2020
06-12-2020,Chikoo (Sapota),1435,Shrirampur,27,Maharashtra,522,Ahmadnagar,Other,1500,2500,2000,chikoo2020
05-12-2020,Chikoo (Sapota),1435,Shrirampur,27,Maharashtra,522,Ahmadnagar,Other,2000,3000,2550,chikoo2020
05-12-2020,Chikoo (Sapota),3111,Amrawati(Frui & Veg. Market),27,Maharashtra,503,Amravati,Other,1500,2000,1750,chikoo2020
05-12-2020,Chikoo (Sapota),1803,Rahuri,27,Maharashtra,522,Ahmadnagar,Other,1000,3500,2655,chikoo2020
05-12-2020,Chikoo (Sapota),2510,Chandrapur(Ganjwad),27,Maharashtra,509,Chandrapur,Other,2000,3000,2500,chikoo2020
05-12-2020,Chikoo (Sapota),176,Solapur,27,Maharashtra,526,Solapur,Other,1500,4000,1900,chikoo2020
05-12-2020,Chikoo (Sapota),1806,Akluj,27,Maharashtra,526,Solapur,Other,1500,2500,2000,chikoo2020
05-12-2020,Chikoo (Sapota),2473,Mumbai- Fruit Market,27,Maharashtra,519,Mumbai,Other,2500,4000,3250,chikoo2020
05-12-2020,Chikoo (Sapota),2496,"Sangli(Phale, Bhajipura Market)",27,Maharashtra,531,Sangli,Other,500,4000,2300,chikoo2020
04-12-2020,Chikoo (Sapota),172,Pune,27,Maharashtra,521,Pune,Other,1000,3000,2000,chikoo2020
04-12-2020,Chikoo (Sapota),168,Nasik,27,Maharashtra,516,Nashik,Other,2000,4500,3500,chikoo2020
04-12-2020,Chikoo (Sapota),2496,"Sangli(Phale, Bhajipura Market)",27,Maharashtra,531,Sangli,Other,1000,4000,2500,chikoo2020
04-12-2020,Chikoo (Sapota),2510,Chandrapur(Ganjwad),27,Maharashtra,509,Chandrapur,Other,2500,5000,3000,chikoo2020
04-12-2020,Chikoo (Sapota),2473,Mumbai- Fruit Market,27,Maharashtra,519,Mumbai,Other,2500,4000,3250,chikoo2020
04-12-2020,Chikoo (Sapota),1435,Shrirampur,27,Maharashtra,522,Ahmadnagar,Other,1500,2500,2000,chikoo2020
04-12-2020,Chikoo (Sapota),176,Solapur,27,Maharashtra,526,Solapur,Other,700,2000,1000,chikoo2020
03-12-2020,Chikoo (Sapota),581,Chattrapati Sambhajinagar,27,Maharashtra,515,Aurangabad,Other,1500,2500,2000,chikoo2020
03-12-2020,Chikoo (Sapota),168,Nasik,27,Maharashtra,516,Nashik,Other,2000,4500,3500,chikoo2020
03-12-2020,Chikoo (Sapota),172,Pune,27,Maharashtra,521,Pune,Other,1000,3000,2000,chikoo2020
03-12-2020,Chikoo (Sapota),577,Manchar,27,Maharashtra,521,Pune,Other,2000,2000,2000,chikoo2020
03-12-2020,Chikoo (Sapota),1803,Rahuri,27,Maharashtra,522,Ahmadnagar,Other,1500,4600,3655,chikoo2020
03-12-2020,Chikoo (Sapota),159,Jalgaon,27,Maharashtra,499,Jalgaon,Other,1500,2000,1700,chikoo2020
